District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Jagtial,Medipalle,19-Jan-22,0.0,15.3,30.6,45.3,100.0,0.0,4.5
Jagtial,Medipalle,20-Jan-22,0.0,15.0,30.5,44.4,100.0,0.0,2.3
Jagtial,Medipalle,21-Jan-22,0.0,15.4,32.5,30.7,99.9,0.0,3.1
Jagtial,Medipalle,22-Jan-22,0.0,14.6,30.6,39.6,95.0,0.0,12.8
Jagtial,Medipalle,23-Jan-22,0.0,17.6,34.1,32.1,100.0,0.0,6.0
Jagtial,Medipalle,24-Jan-22,0.0,15.3,31.0,43.8,99.9,0.0,9.6
Jagtial,Medipalle,25-Jan-22,0.0,13.8,27.8,39.8,99.9,0.0,5.4
Jagtial,Medipalle,26-Jan-22,0.0,13.6,27.9,39.8,99.9,0.0,6.1
Jagtial,Medipalle,27-Jan-22,0.0,13.1,29.6,37.5,99.9,0.0,4.9
Jagtial,Medipalle,28-Jan-22,0.0,11.2,27.6,34.1,99.7,0.0,7.3
Jagtial,Medipalle,29-Jan-22,0.0,9.8,28.5,27.7,99.9,0.0,4.4
Jagtial,Medipalle,30-Jan-22,0.0,10.4,30.3,21.4,94.3,0.0,4.3
Jagtial,Medipalle,31-Jan-22,0.0,11.4,32.3,19.6,96.5,0.0,5.0
Jagtial,Metpalle,01-Jan-22,0.0,17.4,30.5,62.2,99.9,0.0,2.8
Jagtial,Metpalle,02-Jan-22,0.0,17.6,31.0,46.5,99.9,0.0,3.8
Jagtial,Metpalle,03-Jan-22,0.0,17.5,32.3,47.1,99.9,0.0,6.7
Jagtial,Metpalle,04-Jan-22,0.0,17.2,30.5,46.5,99.9,0.0,4.6
Jagtial,Metpalle,05-Jan-22,0.0,15.5,32.6,34.4,99.9,0.0,5.5
Jagtial,Metpalle,06-Jan-22,0.0,17.8,32.9,54.6,97.6,0.0,3.3
Jagtial,Metpalle,07-Jan-22,0.0,18.8,32.8,46.5,99.9,0.0,3.8
Jagtial,Metpalle,08-Jan-22,0.0,20.9,32.8,45.0,95.8,0.0,7.7
Jagtial,Metpalle,09-Jan-22,0.0,21.3,30.9,62.6,99.9,0.0,3.8
Jagtial,Metpalle,10-Jan-22,2.8,21.9,30.7,62.6,99.9,0.0,3.9
Jagtial,Metpalle,11-Jan-22,14.8,19.8,31.0,72.9,99.9,0.0,3.9
Jagtial,Metpalle,12-Jan-22,8.1,20.0,26.2,84.5,100.0,0.0,5.3
Jagtial,Metpalle,13-Jan-22,0.0,21.3,25.7,84.6,99.9,0.0,4.6
Jagtial,Metpalle,14-Jan-22,0.3,21.3,30.6,76.4,99.9,0.0,6.1
Jagtial,Metpalle,15-Jan-22,0.0,21.1,31.0,62.6,99.9,0.0,4.5
Jagtial,Metpalle,16-Jan-22,0.0,18.6,30.8,76.1,99.9,0.0,5.2
Jagtial,Metpalle,17-Jan-22,0.2,19.3,30.0,76.0,99.9,0.0,7.0
Jagtial,Metpalle,18-Jan-22,0.0,18.9,30.9,59.7,99.9,0.0,6.5
Jagtial,Metpalle,19-Jan-22,0.0,18.4,33.0,51.1,99.9,0.0,4.0
Jagtial,Metpalle,20-Jan-22,0.0,17.0,32.8,46.5,98.5,0.0,7.7
Jagtial,Metpalle,21-Jan-22,0.0,18.5,32.7,39.1,99.9,0.0,4.1
Jagtial,Metpalle,22-Jan-22,0.0,16.4,33.0,46.6,97.7,0.0,5.6
Jagtial,Metpalle,23-Jan-22,0.0,20.5,33.8,46.6,99.4,0.0,3.4
Jagtial,Metpalle,24-Jan-22,0.0,17.9,30.8,53.8,99.9,0.0,6.6
Jagtial,Metpalle,25-Jan-22,0.0,16.7,28.2,53.5,99.9,0.0,8.1
Jagtial,Metpalle,26-Jan-22,0.0,16.7,30.3,49.4,94.8,0.0,4.0
Jagtial,Metpalle,27-Jan-22,0.0,16.7,30.0,41.1,95.3,0.0,6.3
Jagtial,Metpalle,28-Jan-22,0.0,14.2,30.0,32.0,99.9,0.0,5.9
Jagtial,Metpalle,29-Jan-22,0.0,13.5,29.8,28.8,94.5,0.0,5.3
Jagtial,Metpalle,30-Jan-22,0.0,12.7,30.7,22.5,99.9,0.0,2.8
Jagtial,Metpalle,31-Jan-22,0.0,13.0,32.6,19.9,99.9,0.0,4.2
Jagtial,Pegadapalle,01-Jan-22,0.0,17.2,30.1,58.5,98.9,0.0,4.2
Jagtial,Pegadapalle,02-Jan-22,0.0,19.3,32.6,45.5,97.5,0.0,2.9
Jagtial,Pegadapalle,03-Jan-22,0.0,17.6,30.9,43.6,97.3,0.0,7.1
Jagtial,Pegadapalle,04-Jan-22,0.0,16.6,32.5,41.6,98.7,0.0,4.7
Jagtial,Pegadapalle,05-Jan-22,0.0,18.6,30.4,37.3,97.6,0.0,3.0
Jagtial,Pegadapalle,06-Jan-22,0.0,16.9,32.7,45.8,99.1,0.0,3.5
Jagtial,Pegadapalle,07-Jan-22,0.0,16.9,32.4,49.3,99.3,0.0,7.5
Jagtial,Pegadapalle,08-Jan-22,0.0,18.7,28.6,54.6,97.2,0.0,7.3
Jagtial,Pegadapalle,09-Jan-22,0.0,20.1,32.8,51.6,97.3,0.0,7.4
Jagtial,Pegadapalle,10-Jan-22,0.0,19.8,32.0,55.2,97.6,0.0,5.9
Jagtial,Pegadapalle,11-Jan-22,7.0,20.2,32.1,58.8,98.9,0.0,7.9
Jagtial,Pegadapalle,12-Jan-22,8.9,19.2,27.3,75.0,99.6,0.0,4.4
Jagtial,Pegadapalle,13-Jan-22,0.0,18.7,25.5,65.0,100.0,0.0,3.1
Jagtial,Pegadapalle,14-Jan-22,0.0,20.5,30.0,66.6,96.7,0.5,6.9
Jagtial,Pegadapalle,15-Jan-22,4.5,19.1,30.1,72.6,99.6,0.0,9.4
Jagtial,Pegadapalle,16-Jan-22,0.0,17.5,30.4,68.6,99.6,0.0,4.2
Jagtial,Pegadapalle,17-Jan-22,0.0,18.9,27.8,69.6,99.8,0.0,3.5
Jagtial,Pegadapalle,18-Jan-22,0.0,17.0,30.5,56.6,100.0,0.0,6.3
Jagtial,Pegadapalle,19-Jan-22,0.0,16.2,32.9,44.4,96.8,0.0,3.8
Jagtial,Pegadapalle,20-Jan-22,0.0,17.4,29.8,54.3,97.9,0.0,4.2
Jagtial,Pegadapalle,21-Jan-22,0.0,18.3,32.9,39.4,96.9,0.0,5.9
Jagtial,Pegadapalle,22-Jan-22,0.0,17.6,30.9,36.4,97.7,0.0,10.0
Jagtial,Pegadapalle,23-Jan-22,0.0,20.5,34.1,35.2,97.9,0.0,9.0
Jagtial,Pegadapalle,24-Jan-22,0.0,18.0,32.4,41.5,95.5,0.0,7.7
Jagtial,Pegadapalle,25-Jan-22,0.0,15.5,29.9,46.1,96.8,0.0,4.9
Jagtial,Pegadapalle,26-Jan-22,0.0,15.0,29.6,39.2,96.6,0.0,4.7
Jagtial,Pegadapalle,27-Jan-22,0.0,15.1,29.9,39.1,95.4,0.0,3.7
Jagtial,Pegadapalle,28-Jan-22,0.0,12.9,27.8,35.2,99.7,0.0,3.9
Jagtial,Pegadapalle,29-Jan-22,0.0,9.7,28.0,38.8,97.4,0.0,6.6
Jagtial,Pegadapalle,30-Jan-22,0.0,14.2,30.6,30.3,96.4,0.0,3.0
Jagtial,Pegadapalle,31-Jan-22,0.0,12.1,32.8,22.8,96.9,0.0,2.8
Jagtial,Raikal,01-Jan-22,0.0,15.5,30.2,57.3,100.0,0.0,5.8
Jagtial,Raikal,02-Jan-22,0.0,15.6,29.7,50.1,100.0,0.0,5.9
Jagtial,Raikal,03-Jan-22,0.0,14.7,32.3,45.0,99.9,0.0,7.7
Jagtial,Raikal,04-Jan-22,0.0,14.9,32.2,45.3,100.0,0.0,4.7
Jagtial,Raikal,05-Jan-22,0.0,14.3,32.3,39.8,99.9,0.0,3.7
Jagtial,Raikal,06-Jan-22,0.0,16.0,30.5,49.7,100.0,0.0,3.6
Jagtial,Raikal,07-Jan-22,0.0,15.2,30.4,39.9,99.9,0.0,5.3
Jagtial,Raikal,08-Jan-22,0.0,18.7,30.3,44.1,99.9,0.0,7.7
Jagtial,Raikal,09-Jan-22,0.0,20.3,30.7,59.6,99.9,0.0,5.9
Jagtial,Raikal,10-Jan-22,1.3,19.5,31.0,44.1,100.0,0.0,5.9
Jagtial,Raikal,11-Jan-22,36.4,18.6,30.3,56.1,100.0,0.0,10.6
Jagtial,Raikal,12-Jan-22,19.3,19.4,24.4,91.8,100.0,0.0,7.6
Jagtial,Raikal,13-Jan-22,0.0,17.6,25.5,89.1,100.0,0.0,5.1
Jagtial,Raikal,14-Jan-22,0.0,19.5,29.3,73.7,100.0,0.0,5.1
Jagtial,Raikal,15-Jan-22,0.0,19.1,29.3,49.2,100.0,0.0,8.5
Jagtial,Raikal,16-Jan-22,0.0,16.2,27.4,53.3,100.0,0.0,7.6
Jagtial,Raikal,17-Jan-22,0.0,16.9,29.6,69.9,100.0,0.0,4.2
Jagtial,Raikal,18-Jan-22,0.0,15.9,30.2,59.4,100.0,0.0,5.0
Jagtial,Raikal,19-Jan-22,0.0,16.1,30.4,44.7,100.0,0.0,7.8
Jagtial,Raikal,20-Jan-22,0.0,14.3,30.0,51.1,100.0,0.0,3.6
Jagtial,Raikal,21-Jan-22,0.0,15.7,31.9,38.4,100.0,0.0,5.0
Jagtial,Raikal,22-Jan-22,0.0,14.1,32.7,47.4,100.0,0.0,9.0
Jagtial,Raikal,23-Jan-22,0.0,18.0,32.8,41.0,99.9,0.0,4.6
Jagtial,Raikal,24-Jan-22,0.0,16.1,30.4,48.8,99.9,0.0,8.9
Jagtial,Raikal,25-Jan-22,0.0,14.4,27.3,46.4,99.9,0.0,9.2
Jagtial,Raikal,26-Jan-22,0.0,13.9,27.6,47.5,99.9,0.0,8.9
Jagtial,Raikal,27-Jan-22,0.0,13.4,29.9,45.3,99.9,0.0,7.7
Jagtial,Raikal,28-Jan-22,0.0,10.9,28.0,21.7,99.9,0.0,12.1
Jagtial,Raikal,29-Jan-22,0.0,10.3,27.2,32.4,99.9,0.0,7.2
Jagtial,Raikal,30-Jan-22,0.0,10.6,29.4,14.4,100.0,0.0,4.6
Jagtial,Raikal,31-Jan-22,0.0,11.7,30.4,24.1,99.9,0.0,6.3
Jagtial,Sarangapur,01-Jan-22,0.0,19.3,31.1,62.6,99.9,0.0,6.6
Jagtial,Sarangapur,02-Jan-22,0.0,19.3,33.0,58.2,99.9,0.0,4.4
Jagtial,Sarangapur,03-Jan-22,0.0,17.6,32.9,54.6,96.5,0.0,3.7
Jagtial,Sarangapur,04-Jan-22,0.0,17.4,33.3,54.6,99.9,0.0,2.9
Jagtial,Sarangapur,05-Jan-22,0.0,16.7,32.8,39.2,97.1,0.0,5.4
Jagtial,Sarangapur,06-Jan-22,0.0,19.3,33.0,55.2,98.8,0.0,6.1
Jagtial,Sarangapur,07-Jan-22,0.0,19.3,32.4,57.5,99.9,0.0,3.9
Jagtial,Sarangapur,08-Jan-22,0.0,19.8,32.2,55.2,96.2,0.0,7.8
Jagtial,Sarangapur,09-Jan-22,0.0,21.3,32.4,58.6,96.4,0.0,6.5
Jagtial,Sarangapur,10-Jan-22,0.0,21.0,32.4,62.6,96.2,0.0,7.9
Jagtial,Sarangapur,11-Jan-22,50.8,20.9,30.5,78.9,99.9,0.0,7.6
Jagtial,Sarangapur,12-Jan-22,8.4,20.8,26.0,92.5,99.9,0.0,5.7
Jagtial,Sarangapur,13-Jan-22,0.0,20.3,25.0,86.0,99.9,0.0,5.3
Jagtial,Sarangapur,14-Jan-22,0.0,20.6,27.2,69.8,99.9,0.6,6.6
Jagtial,Sarangapur,15-Jan-22,0.0,18.2,29.7,66.5,97.4,0.0,8.6
Jagtial,Sarangapur,16-Jan-22,0.0,18.8,25.7,73.0,99.9,0.0,5.7
Jagtial,Sarangapur,17-Jan-22,0.0,15.7,27.5,68.3,99.9,0.0,7.1
Jagtial,Sarangapur,18-Jan-22,0.0,14.5,28.0,58.4,99.9,0.0,7.2
Jagtial,Sarangapur,19-Jan-22,0.0,14.7,30.1,48.9,99.9,0.0,5.7
Jagtial,Sarangapur,20-Jan-22,0.0,13.7,28.3,52.3,99.9,0.0,4.4
Jagtial,Sarangapur,21-Jan-22,0.0,14.5,31.4,41.7,99.9,0.0,4.1
Jagtial,Sarangapur,22-Jan-22,0.0,13.1,30.5,41.7,99.9,0.0,9.5
Jagtial,Sarangapur,23-Jan-22,0.0,21.2,32.4,38.5,99.9,0.0,9.5
Jagtial,Sarangapur,24-Jan-22,0.0,17.1,29.7,44.7,93.2,0.0,11.9
Jagtial,Sarangapur,25-Jan-22,0.0,13.8,26.0,49.7,87.4,0.0,6.1
Jagtial,Sarangapur,26-Jan-22,0.0,12.3,27.4,47.2,90.6,0.0,4.9
Jagtial,Sarangapur,27-Jan-22,0.0,11.8,28.3,43.1,89.3,0.0,5.4
Jagtial,Sarangapur,28-Jan-22,0.0,9.2,27.1,42.5,85.8,0.0,4.4
Jagtial,Sarangapur,29-Jan-22,0.0,8.9,29.3,40.3,84.5,0.0,5.2
Jagtial,Sarangapur,30-Jan-22,0.0,8.5,28.7,32.4,95.0,0.0,5.7
Jagtial,Sarangapur,31-Jan-22,0.0,9.6,31.6,25.0,81.1,0.0,7.3
Jagtial,Velgatoor,01-Jan-22,0.0,15.5,30.6,56.5,99.9,0.0,5.4
Jagtial,Velgatoor,02-Jan-22,0.0,14.9,30.5,48.8,100.0,0.0,4.1
Jagtial,Velgatoor,03-Jan-22,0.0,14.1,30.9,42.8,100.0,0.0,6.1
Jagtial,Velgatoor,04-Jan-22,0.0,14.0,32.8,45.9,100.0,0.0,5.0
Jagtial,Velgatoor,05-Jan-22,0.0,14.8,32.2,42.2,100.0,0.0,3.4
Jagtial,Velgatoor,06-Jan-22,0.0,16.6,32.7,55.9,99.9,0.0,2.8
Jagtial,Velgatoor,07-Jan-22,0.0,16.0,32.4,41.5,99.9,0.0,3.2
Jagtial,Velgatoor,08-Jan-22,0.0,18.4,32.3,50.1,99.9,0.0,13.4
Jagtial,Velgatoor,09-Jan-22,0.0,19.9,32.5,58.4,99.9,0.0,9.1
Jagtial,Velgatoor,10-Jan-22,0.0,20.1,32.2,62.0,99.9,0.0,9.0
Jagtial,Velgatoor,11-Jan-22,17.9,20.3,32.2,64.4,100.0,0.0,4.6
Jagtial,Velgatoor,12-Jan-22,13.9,19.4,25.5,88.4,100.0,0.0,5.9
Jagtial,Velgatoor,13-Jan-22,0.8,19.6,27.3,83.4,100.0,0.0,3.4
Jagtial,Velgatoor,14-Jan-22,0.4,20.7,30.8,71.8,99.9,0.0,6.1
Jagtial,Velgatoor,15-Jan-22,8.7,19.5,29.6,70.0,99.9,0.0,9.8
Jagtial,Velgatoor,16-Jan-22,0.5,17.4,30.8,70.3,99.9,0.0,4.6
Jagtial,Velgatoor,17-Jan-22,0.5,18.4,30.6,67.3,99.9,0.0,2.5
Jagtial,Velgatoor,18-Jan-22,0.4,17.1,30.4,53.0,99.9,0.0,4.4
Jagtial,Velgatoor,19-Jan-22,0.0,17.0,32.1,50.6,99.9,0.0,2.3
Jagtial,Velgatoor,20-Jan-22,0.0,15.8,32.6,49.0,99.9,0.0,5.0
Jagtial,Velgatoor,21-Jan-22,0.0,17.1,32.0,41.6,99.9,0.0,4.5
Jagtial,Velgatoor,22-Jan-22,0.0,15.7,34.0,44.3,99.9,0.0,8.3
Jagtial,Velgatoor,23-Jan-22,0.0,19.6,34.9,41.0,99.9,0.0,3.2
Jagtial,Velgatoor,24-Jan-22,0.0,18.0,32.7,44.6,95.2,0.0,8.9
Jagtial,Velgatoor,25-Jan-22,0.0,15.9,30.4,45.7,95.2,0.0,5.3
Jagtial,Velgatoor,26-Jan-22,0.0,15.1,30.4,46.5,96.8,0.0,4.0
Jagtial,Velgatoor,27-Jan-22,0.0,14.4,28.8,43.6,96.5,0.0,3.4
Jagtial,Velgatoor,28-Jan-22,0.0,11.9,27.4,40.6,99.8,0.0,4.4
Jagtial,Velgatoor,29-Jan-22,0.0,10.5,29.8,35.6,99.9,0.0,2.7
Jagtial,Velgatoor,30-Jan-22,0.0,11.1,32.3,28.0,99.7,0.0,4.2
Jagtial,Velgatoor,31-Jan-22,0.0,11.7,34.7,30.8,99.9,0.0,5.0
Jangaon,Bachannapeta,01-Jan-22,0.0,17.0,30.5,45.8,91.5,0.0,10.8
Jangaon,Bachannapeta,02-Jan-22,0.0,15.7,30.2,50.7,96.7,0.0,6.8
Jangaon,Bachannapeta,03-Jan-22,0.0,13.5,32.0,43.8,99.4,0.0,10.7
Jangaon,Bachannapeta,04-Jan-22,0.0,14.4,29.9,34.1,91.4,0.0,6.5
Jangaon,Bachannapeta,05-Jan-22,0.0,15.0,30.6,42.2,91.2,0.0,8.8
Jangaon,Bachannapeta,06-Jan-22,0.0,13.4,31.3,45.4,99.0,0.0,10.0
Jangaon,Bachannapeta,07-Jan-22,0.0,15.7,31.2,43.2,100.0,0.0,10.8
Jangaon,Bachannapeta,08-Jan-22,0.0,16.9,29.3,49.7,100.0,0.0,13.4
Jangaon,Bachannapeta,09-Jan-22,0.0,18.6,30.3,54.3,91.6,0.0,15.0
Jangaon,Bachannapeta,10-Jan-22,0.0,18.4,29.9,55.0,97.1,0.0,12.4
Jangaon,Bachannapeta,11-Jan-22,64.7,17.8,29.4,56.8,100.0,0.0,15.5
Jangaon,Bachannapeta,12-Jan-22,4.7,19.1,30.7,57.9,100.0,0.0,14.0
Jangaon,Bachannapeta,13-Jan-22,14.7,19.0,26.7,64.7,99.8,0.0,6.8
Jangaon,Bachannapeta,14-Jan-22,6.7,19.1,29.2,64.8,100.0,1.4,11.9
Jangaon,Bachannapeta,15-Jan-22,0.5,19.0,29.1,62.0,100.0,0.0,11.8
Jangaon,Bachannapeta,16-Jan-22,1.1,17.9,28.7,62.8,95.2,0.2,6.4
Jangaon,Bachannapeta,17-Jan-22,0.8,17.5,22.5,84.3,97.5,0.0,5.5
Jangaon,Bachannapeta,18-Jan-22,0.0,16.0,27.9,59.6,100.0,0.0,7.2
Jangaon,Bachannapeta,19-Jan-22,0.0,15.6,29.9,39.9,92.1,0.0,5.3
Jangaon,Bachannapeta,20-Jan-22,0.0,15.9,28.7,42.3,91.2,0.0,8.1
Jangaon,Bachannapeta,21-Jan-22,0.0,16.4,31.5,30.0,100.0,0.0,8.2
Jangaon,Bachannapeta,22-Jan-22,0.0,14.9,32.3,29.9,100.0,0.0,13.9
Jangaon,Bachannapeta,23-Jan-22,0.0,15.8,32.8,33.1,100.0,0.0,15.2
Jangaon,Bachannapeta,24-Jan-22,0.0,15.8,31.3,38.7,84.7,0.0,16.4
Jangaon,Bachannapeta,25-Jan-22,0.0,15.9,25.9,44.3,87.1,0.0,9.2
Jangaon,Bachannapeta,26-Jan-22,0.0,16.2,28.6,38.7,85.3,0.0,7.5
Jangaon,Bachannapeta,27-Jan-22,0.0,16.0,29.8,40.4,80.0,0.0,7.1
Jangaon,Bachannapeta,28-Jan-22,0.0,12.8,27.5,39.2,79.1,0.0,6.3
Jangaon,Bachannapeta,29-Jan-22,0.0,9.2,27.2,27.9,90.5,0.0,10.6
Jangaon,Bachannapeta,30-Jan-22,0.0,10.4,27.3,17.6,89.6,0.0,7.2
Jangaon,Bachannapeta,31-Jan-22,0.0,12.2,31.6,18.3,90.5,0.0,9.4
Jangaon,Chilpur,01-Jan-22,0.0,17.9,28.6,52.3,96.0,0.0,13.6
Jangaon,Chilpur,02-Jan-22,0.0,17.4,28.2,51.6,98.8,0.0,3.7
Jangaon,Chilpur,03-Jan-22,0.0,14.7,29.2,42.0,97.6,0.0,4.0
Jangaon,Chilpur,04-Jan-22,0.0,15.3,28.3,45.1,94.5,0.0,6.7
Jangaon,Chilpur,05-Jan-22,0.0,16.5,28.6,45.4,98.6,0.0,5.9
Jangaon,Chilpur,06-Jan-22,0.0,16.5,28.6,49.5,98.4,0.0,7.1
Jangaon,Chilpur,07-Jan-22,0.0,17.7,27.8,45.6,98.3,0.0,12.8
Jangaon,Chilpur,08-Jan-22,0.0,19.0,27.3,52.6,97.6,0.0,7.1
Jangaon,Chilpur,09-Jan-22,0.0,20.0,27.5,60.3,98.0,0.0,6.5
Jangaon,Chilpur,10-Jan-22,0.0,19.8,27.6,67.0,98.0,0.0,5.6
Jangaon,Chilpur,11-Jan-22,22.3,19.3,27.6,67.4,99.1,0.0,9.1
Jangaon,Chilpur,12-Jan-22,33.0,19.6,27.3,75.9,98.8,0.0,5.9
Jangaon,Chilpur,13-Jan-22,0.0,19.9,24.0,92.0,98.6,0.0,5.9
Jangaon,Chilpur,14-Jan-22,0.0,20.2,25.6,85.9,98.3,0.0,8.4
Jangaon,Chilpur,15-Jan-22,0.0,20.4,27.2,77.9,98.2,0.0,6.5
Jangaon,Chilpur,16-Jan-22,0.0,18.6,26.6,78.7,98.0,0.0,6.7
Jangaon,Chilpur,17-Jan-22,2.8,17.2,23.2,87.6,98.2,0.0,3.1
Jangaon,Chilpur,18-Jan-22,0.0,15.3,27.6,67.0,97.9,0.0,6.2
Jangaon,Chilpur,19-Jan-22,0.0,15.4,29.1,42.3,98.7,0.0,4.1
Jangaon,Chilpur,20-Jan-22,0.0,15.2,28.2,50.5,99.0,0.0,5.5
Jangaon,Chilpur,21-Jan-22,0.0,18.2,29.8,35.7,97.7,0.0,4.6
Jangaon,Chilpur,22-Jan-22,0.0,15.7,30.3,38.0,93.2,0.0,8.7
Jangaon,Chilpur,23-Jan-22,0.0,18.2,30.0,44.0,91.9,0.0,7.1
Jangaon,Chilpur,24-Jan-22,0.0,17.2,29.5,41.8,83.7,0.0,4.9
Jangaon,Chilpur,25-Jan-22,0.0,16.6,25.1,46.1,79.8,0.0,8.8
Jangaon,Chilpur,26-Jan-22,0.0,16.9,25.9,45.2,75.7,0.0,6.6
Jangaon,Chilpur,27-Jan-22,0.0,16.9,27.2,45.6,75.0,0.0,6.8
Jangaon,Chilpur,28-Jan-22,0.0,10.5,25.3,43.9,77.3,0.0,8.6
Jangaon,Chilpur,29-Jan-22,0.0,12.4,25.4,31.7,74.9,0.0,8.0
Jangaon,Chilpur,30-Jan-22,0.0,10.7,26.5,29.5,81.9,0.0,5.5
Jangaon,Chilpur,31-Jan-22,0.0,11.9,28.8,25.7,84.6,0.0,5.5
Jangaon,Devaruppala,01-Jan-22,0.0,17.5,29.4,51.6,100.0,0.0,3.0
Jangaon,Devaruppala,02-Jan-22,0.0,18.2,28.2,59.2,100.0,0.0,2.8
Jangaon,Devaruppala,03-Jan-22,0.0,16.0,28.9,50.4,100.0,0.0,3.6
Jangaon,Devaruppala,04-Jan-22,0.0,15.9,28.5,50.3,100.0,0.0,4.2
Jangaon,Devaruppala,05-Jan-22,0.0,17.0,28.3,53.5,100.0,0.0,3.6
Jangaon,Devaruppala,06-Jan-22,0.0,16.6,28.3,53.6,100.0,0.0,4.4
Jangaon,Devaruppala,07-Jan-22,0.0,15.4,28.7,54.0,100.0,0.0,4.9
Jangaon,Devaruppala,08-Jan-22,0.0,18.2,27.8,57.7,100.0,0.0,6.1
Jangaon,Devaruppala,09-Jan-22,0.0,18.4,28.5,62.3,100.0,0.0,6.4
Jangaon,Devaruppala,10-Jan-22,0.0,19.2,28.8,63.8,100.0,0.0,4.5
Jangaon,Devaruppala,11-Jan-22,11.0,19.4,28.0,64.6,100.0,0.1,6.2
Jangaon,Devaruppala,12-Jan-22,1.6,20.8,29.4,60.9,100.0,0.2,5.4
Jangaon,Devaruppala,13-Jan-22,7.8,19.7,27.9,70.1,99.2,0.1,5.5
Jangaon,Devaruppala,14-Jan-22,0.0,19.9,25.5,81.4,98.9,0.0,3.8
Jangaon,Devaruppala,15-Jan-22,9.7,18.2,28.1,68.1,98.9,0.0,5.5
Jangaon,Devaruppala,16-Jan-22,2.9,19.0,28.4,61.0,97.5,0.2,4.4
Jangaon,Devaruppala,17-Jan-22,1.0,19.2,24.1,77.2,98.7,0.0,2.9
Jangaon,Devaruppala,18-Jan-22,0.0,17.4,27.1,62.2,100.0,0.0,3.0
Jangaon,Devaruppala,19-Jan-22,0.0,16.4,29.4,47.4,100.0,0.0,3.6
Jangaon,Devaruppala,20-Jan-22,0.0,16.0,29.0,48.4,100.0,0.0,4.0
Jangaon,Devaruppala,21-Jan-22,0.0,17.1,31.3,44.4,100.0,0.0,3.5
Jangaon,Devaruppala,22-Jan-22,0.0,15.9,33.2,35.7,100.0,0.0,6.0
Jangaon,Devaruppala,23-Jan-22,0.0,18.0,29.8,51.1,100.0,0.0,4.3
Jangaon,Devaruppala,24-Jan-22,0.0,17.5,31.6,40.0,100.0,0.0,5.7
Jangaon,Devaruppala,25-Jan-22,0.0,16.3,28.9,46.8,100.0,0.0,7.2
Jangaon,Devaruppala,26-Jan-22,0.0,17.6,29.6,44.5,100.0,0.2,4.5
Jangaon,Devaruppala,27-Jan-22,0.0,17.1,28.8,46.1,75.2,0.2,4.4
Jangaon,Devaruppala,28-Jan-22,0.0,14.7,27.9,44.7,76.7,0.2,6.3
Jangaon,Devaruppala,29-Jan-22,0.0,11.6,28.9,31.4,100.0,0.2,5.7
Jangaon,Devaruppala,30-Jan-22,0.0,11.5,30.1,28.4,100.0,0.0,4.8
Jangaon,Devaruppala,31-Jan-22,0.0,13.0,33.3,29.2,100.0,0.0,3.6
Jangaon,Ganpur_Stn,01-Jan-22,0.0,17.5,29.2,46.5,98.4,0.0,10.6
Jangaon,Ganpur_Stn,02-Jan-22,0.0,17.5,28.5,47.1,100.0,0.0,3.4
Jangaon,Ganpur_Stn,03-Jan-22,0.0,15.1,28.8,39.8,98.5,0.0,8.3
Jangaon,Ganpur_Stn,04-Jan-22,0.0,15.5,27.8,39.2,94.0,0.0,9.6
Jangaon,Ganpur_Stn,05-Jan-22,0.0,16.7,28.5,42.0,100.0,0.0,10.2
Jangaon,Ganpur_Stn,06-Jan-22,0.0,17.1,28.5,44.8,99.3,0.0,9.1
Jangaon,Ganpur_Stn,07-Jan-22,0.0,17.6,27.5,39.8,100.0,0.0,13.1
Jangaon,Ganpur_Stn,08-Jan-22,0.0,19.2,27.1,47.7,100.0,0.0,15.4
Jangaon,Ganpur_Stn,09-Jan-22,0.0,19.9,27.3,56.5,100.0,0.1,13.4
Jangaon,Ganpur_Stn,10-Jan-22,0.0,19.6,27.2,67.4,100.0,0.0,10.6
Jangaon,Ganpur_Stn,11-Jan-22,9.2,19.1,27.4,68.8,100.0,0.0,12.1
Jangaon,Ganpur_Stn,12-Jan-22,22.1,19.5,27.5,81.5,100.0,0.0,13.1
Jangaon,Ganpur_Stn,13-Jan-22,3.1,19.6,23.8,99.0,100.0,0.0,5.9
Jangaon,Ganpur_Stn,14-Jan-22,0.0,19.8,25.8,86.4,100.0,0.0,12.5
Jangaon,Ganpur_Stn,15-Jan-22,0.4,20.7,27.6,79.8,100.0,0.0,11.4
Jangaon,Ganpur_Stn,16-Jan-22,0.0,18.5,27.2,79.8,100.0,0.0,7.4
Jangaon,Ganpur_Stn,17-Jan-22,1.7,18.5,23.1,89.7,100.0,0.0,4.1
Jangaon,Ganpur_Stn,18-Jan-22,0.0,17.3,28.1,67.1,100.0,0.0,4.6
Jangaon,Ganpur_Stn,19-Jan-22,0.0,15.8,28.6,38.1,100.0,0.0,8.2
Jangaon,Ganpur_Stn,20-Jan-22,0.0,15.5,28.0,45.4,100.0,0.0,7.9
Jangaon,Ganpur_Stn,21-Jan-22,0.0,20.0,29.8,33.8,93.6,0.0,13.3
Jangaon,Ganpur_Stn,22-Jan-22,0.0,16.1,30.3,33.8,94.1,0.0,15.0
Jangaon,Ganpur_Stn,23-Jan-22,0.0,18.7,29.5,39.5,91.4,0.0,12.3
