District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Hyderabad,Charminar,02-Dec-23,0.0,20.5,32.9,32.8,83.6,0.0,7.1
Hyderabad,Charminar,03-Dec-23,0.0,21.0,33.1,35.5,83.7,0.2,12.7
Hyderabad,Charminar,04-Dec-23,0.0,21.8,31.8,44.1,81.3,0.1,9.8
Hyderabad,Charminar,05-Dec-23,2.1,20.5,27.6,54.5,100.0,0.7,12.5
Hyderabad,Charminar,06-Dec-23,3.0,20.3,24.7,76.3,96.0,4.5,16.7
Hyderabad,Charminar,07-Dec-23,0.0,19.8,27.0,67.7,100.0,0.7,12.2
Hyderabad,Charminar,08-Dec-23,0.0,18.5,26.6,66.2,100.0,0.0,9.3
Hyderabad,Charminar,09-Dec-23,0.0,17.9,32.8,38.6,100.0,2.2,5.7
Hyderabad,Charminar,10-Dec-23,0.0,17.5,32.5,35.5,84.6,0.0,6.5
Hyderabad,Charminar,11-Dec-23,0.0,16.7,31.2,36.1,82.6,0.0,9.0
Hyderabad,Charminar,12-Dec-23,0.0,17.3,31.6,35.5,79.6,0.0,8.4
Hyderabad,Charminar,13-Dec-23,0.0,17.2,31.9,31.3,81.4,0.0,8.1
Hyderabad,Charminar,14-Dec-23,0.0,16.2,29.6,40.7,92.2,1.2,12.9
Hyderabad,Charminar,15-Dec-23,0.0,16.0,29.5,37.0,89.3,0.0,7.2
Hyderabad,Charminar,16-Dec-23,0.0,17.1,29.6,41.9,95.0,0.7,5.3
Hyderabad,Charminar,17-Dec-23,0.0,18.2,28.7,52.5,100.0,0.2,6.0
Hyderabad,Charminar,18-Dec-23,0.0,18.1,29.0,48.6,84.8,0.0,10.2
Hyderabad,Charminar,19-Dec-23,0.0,17.4,29.9,36.4,70.7,1.3,8.4
Hyderabad,Charminar,20-Dec-23,0.0,16.4,29.1,35.8,71.4,0.3,7.2
Hyderabad,Charminar,21-Dec-23,0.0,16.4,30.4,33.9,79.1,0.0,7.4
Hyderabad,Charminar,22-Dec-23,0.0,15.3,32.0,23.3,88.7,0.0,4.9
Hyderabad,Charminar,23-Dec-23,0.0,16.8,31.2,25.2,91.2,0.0,7.9
Hyderabad,Charminar,24-Dec-23,0.0,15.7,29.0,34.9,100.0,0.0,8.5
Hyderabad,Charminar,25-Dec-23,0.0,15.9,31.2,37.2,100.0,0.0,8.6
Hyderabad,Charminar,26-Dec-23,0.0,16.5,32.5,36.7,91.8,0.0,6.7
Hyderabad,Charminar,27-Dec-23,0.0,17.3,31.1,43.7,100.0,0.0,6.1
Hyderabad,Charminar,28-Dec-23,0.0,17.5,31.9,32.0,100.0,0.1,8.5
Hyderabad,Charminar,29-Dec-23,0.0,16.9,32.4,35.5,100.0,0.0,6.4
Hyderabad,Charminar,30-Dec-23,0.0,16.9,31.6,32.8,100.0,0.6,5.9
Hyderabad,Charminar,31-Dec-23,0.0,16.4,32.8,35.5,100.0,0.0,6.6
Hyderabad,Golkonda,01-Dec-23,0.0,20.3,32.1,47.0,88.2,0.0,7.6
Hyderabad,Golkonda,02-Dec-23,0.0,19.6,32.7,33.1,88.0,0.0,11.3
Hyderabad,Golkonda,03-Dec-23,0.0,20.0,32.4,37.3,84.3,0.0,8.1
Hyderabad,Golkonda,04-Dec-23,0.0,22.6,32.0,44.1,74.0,0.0,9.1
Hyderabad,Golkonda,05-Dec-23,1.1,20.4,27.5,54.6,100.0,0.0,6.2
Hyderabad,Golkonda,06-Dec-23,2.2,20.7,24.9,79.7,100.0,0.0,6.4
Hyderabad,Golkonda,07-Dec-23,0.0,20.4,26.7,67.8,89.7,0.0,11.0
Hyderabad,Golkonda,08-Dec-23,0.0,17.0,27.4,61.0,100.0,0.0,7.2
Hyderabad,Golkonda,09-Dec-23,0.0,17.5,32.2,39.6,100.0,0.9,7.0
Hyderabad,Golkonda,10-Dec-23,0.0,17.1,30.3,37.4,87.8,0.0,7.0
Hyderabad,Golkonda,11-Dec-23,0.0,16.3,32.7,33.8,86.9,0.0,7.8
Hyderabad,Golkonda,12-Dec-23,0.0,16.2,31.1,35.6,87.4,0.0,9.1
Hyderabad,Golkonda,13-Dec-23,0.0,15.9,31.8,30.4,87.4,0.0,9.1
Hyderabad,Golkonda,14-Dec-23,0.0,15.1,29.2,41.5,99.4,0.0,10.2
Hyderabad,Golkonda,15-Dec-23,0.0,14.4,30.3,35.8,92.2,0.0,9.0
Hyderabad,Golkonda,16-Dec-23,0.0,18.2,29.5,42.0,89.0,0.0,4.3
Hyderabad,Golkonda,17-Dec-23,0.0,18.2,28.3,53.1,87.3,0.0,9.3
Hyderabad,Golkonda,18-Dec-23,0.0,17.2,29.7,46.6,77.7,0.0,9.5
Hyderabad,Golkonda,19-Dec-23,0.0,18.4,29.1,37.5,61.7,0.0,7.8
Hyderabad,Golkonda,20-Dec-23,0.0,15.3,29.0,35.8,73.0,0.0,5.7
Hyderabad,Golkonda,21-Dec-23,0.0,13.6,29.9,36.4,81.6,0.0,6.3
Hyderabad,Golkonda,22-Dec-23,0.0,12.9,31.1,23.0,95.0,0.0,6.3
Hyderabad,Golkonda,23-Dec-23,0.0,14.0,31.5,20.6,95.5,0.0,7.8
Hyderabad,Golkonda,24-Dec-23,0.0,14.6,30.1,34.0,100.0,0.0,9.2
Hyderabad,Golkonda,25-Dec-23,0.0,15.2,30.4,37.5,100.0,0.0,9.2
Hyderabad,Golkonda,26-Dec-23,0.0,15.1,32.3,35.0,100.0,0.0,7.3
Hyderabad,Golkonda,27-Dec-23,0.0,16.2,31.9,38.4,100.0,0.0,4.8
Hyderabad,Golkonda,28-Dec-23,0.0,15.8,31.5,27.2,100.0,0.0,7.7
Hyderabad,Golkonda,29-Dec-23,0.0,17.0,30.7,39.8,100.0,0.0,8.8
Hyderabad,Golkonda,30-Dec-23,0.0,16.4,30.7,35.6,100.0,0.0,13.7
Hyderabad,Golkonda,31-Dec-23,0.0,15.4,31.6,37.3,100.0,0.0,3.0
Hyderabad,Himayatnagar,01-Dec-23,0.0,21.6,31.4,56.3,90.3,0.0,1.5
Hyderabad,Himayatnagar,02-Dec-23,0.0,20.7,32.2,42.5,71.5,0.0,0.5
Hyderabad,Himayatnagar,03-Dec-23,0.0,22.2,29.9,49.2,73.9,1.1,14.0
Hyderabad,Himayatnagar,04-Dec-23,0.0,24.0,29.7,54.1,73.8,0.0,0.9
Hyderabad,Himayatnagar,05-Dec-23,0.6,20.2,28.3,61.9,76.9,0.0,2.2
Hyderabad,Himayatnagar,06-Dec-23,3.1,20.3,24.8,90.2,100.0,0.0,3.1
Hyderabad,Himayatnagar,07-Dec-23,0.0,20.0,26.5,73.3,92.9,0.0,3.6
Hyderabad,Himayatnagar,08-Dec-23,0.0,18.6,26.3,79.7,94.6,0.0,4.6
Hyderabad,Himayatnagar,09-Dec-23,0.0,20.3,31.2,47.9,87.8,0.0,0.5
Hyderabad,Himayatnagar,10-Dec-23,0.0,19.4,30.2,47.0,75.0,0.2,11.6
Hyderabad,Himayatnagar,11-Dec-23,0.0,19.1,29.1,46.5,71.5,1.7,7.6
Hyderabad,Himayatnagar,12-Dec-23,0.0,19.4,30.6,40.9,76.9,0.0,0.1
Hyderabad,Himayatnagar,13-Dec-23,0.0,18.4,31.8,36.5,68.0,0.1,11.2
Hyderabad,Himayatnagar,14-Dec-23,0.0,17.6,27.8,51.5,75.7,0.0,10.9
Hyderabad,Himayatnagar,15-Dec-23,0.0,18.3,27.1,46.0,78.7,0.9,11.0
Hyderabad,Himayatnagar,16-Dec-23,0.0,19.5,29.1,50.5,80.1,0.0,0.5
Hyderabad,Himayatnagar,17-Dec-23,0.0,20.1,27.2,60.9,88.0,0.7,12.9
Hyderabad,Himayatnagar,18-Dec-23,0.0,19.8,28.2,59.1,75.6,0.0,1.7
Hyderabad,Himayatnagar,19-Dec-23,0.0,19.7,28.8,45.7,64.5,0.0,2.4
Hyderabad,Himayatnagar,20-Dec-23,0.0,18.5,28.7,42.2,66.0,0.0,2.0
Hyderabad,Himayatnagar,21-Dec-23,0.0,17.7,29.2,42.5,70.2,0.0,1.3
Hyderabad,Himayatnagar,22-Dec-23,0.0,16.8,31.0,23.8,72.6,0.0,0.3
Hyderabad,Himayatnagar,23-Dec-23,0.0,18.0,30.5,25.7,79.1,0.0,0.3
Hyderabad,Himayatnagar,24-Dec-23,0.0,18.4,28.8,41.5,89.6,0.0,0.8
Hyderabad,Himayatnagar,25-Dec-23,0.0,18.4,29.6,47.0,95.6,0.0,0.9
Hyderabad,Himayatnagar,26-Dec-23,0.0,19.5,31.5,38.6,89.1,0.0,1.1
Hyderabad,Himayatnagar,27-Dec-23,0.0,19.9,31.2,46.8,93.2,0.0,10.1
Hyderabad,Himayatnagar,28-Dec-23,0.0,19.4,31.0,38.8,93.2,0.0,0.5
Hyderabad,Himayatnagar,29-Dec-23,0.0,19.4,29.6,55.4,94.6,0.0,3.6
Hyderabad,Himayatnagar,30-Dec-23,0.0,19.2,30.4,44.7,93.6,0.0,3.9
Hyderabad,Himayatnagar,31-Dec-23,0.0,18.4,31.2,45.2,87.4,0.0,1.5
Hyderabad,Khairatabad,01-Dec-23,0.0,20.6,33.1,43.2,89.8,2.4,11.2
Hyderabad,Khairatabad,02-Dec-23,0.0,20.0,32.5,30.7,87.0,0.1,8.4
Hyderabad,Khairatabad,03-Dec-23,0.0,20.7,33.0,32.6,82.6,1.0,9.3
Hyderabad,Khairatabad,04-Dec-23,0.0,22.0,32.4,42.2,75.8,0.7,11.7
Hyderabad,Khairatabad,05-Dec-23,0.2,20.3,27.8,54.5,96.4,0.5,8.8
Hyderabad,Khairatabad,06-Dec-23,3.8,20.0,24.7,78.4,97.4,1.8,8.9
Hyderabad,Khairatabad,07-Dec-23,0.0,19.9,26.9,71.0,91.9,0.2,9.1
Hyderabad,Khairatabad,08-Dec-23,0.0,17.6,27.2,63.2,100.0,0.0,5.9
Hyderabad,Khairatabad,09-Dec-23,0.0,18.2,32.9,36.4,94.6,0.0,6.5
Hyderabad,Khairatabad,10-Dec-23,0.0,17.7,33.0,34.2,86.3,0.0,8.5
Hyderabad,Khairatabad,11-Dec-23,0.0,18.0,32.6,32.3,76.8,0.0,8.6
Hyderabad,Khairatabad,12-Dec-23,0.0,18.0,32.3,31.7,79.6,0.2,7.2
Hyderabad,Khairatabad,13-Dec-23,0.0,17.2,32.0,29.8,81.5,0.2,7.7
Hyderabad,Khairatabad,14-Dec-23,0.0,17.4,30.9,37.1,83.9,0.0,6.1
Hyderabad,Khairatabad,15-Dec-23,0.0,16.5,31.6,33.6,85.3,0.0,7.5
Hyderabad,Khairatabad,16-Dec-23,0.0,18.2,30.7,37.1,89.6,0.2,7.1
Hyderabad,Khairatabad,17-Dec-23,0.0,19.0,29.3,51.2,91.2,1.0,8.6
Hyderabad,Khairatabad,18-Dec-23,0.0,18.0,30.8,41.8,74.5,0.0,7.5
Hyderabad,Khairatabad,19-Dec-23,0.0,18.4,29.6,36.1,65.9,0.9,7.6
Hyderabad,Khairatabad,20-Dec-23,0.0,16.0,31.3,30.2,68.4,0.1,7.6
Hyderabad,Khairatabad,21-Dec-23,0.0,15.5,31.7,31.7,71.2,0.3,6.6
Hyderabad,Khairatabad,22-Dec-23,0.0,15.0,33.0,19.2,74.9,0.0,7.1
Hyderabad,Khairatabad,23-Dec-23,0.0,17.1,33.1,18.0,83.4,0.0,5.3
Hyderabad,Khairatabad,24-Dec-23,0.0,16.2,32.6,32.3,97.8,0.0,8.3
Hyderabad,Khairatabad,25-Dec-23,0.0,17.2,32.4,35.0,96.8,0.0,7.1
Hyderabad,Khairatabad,26-Dec-23,0.0,17.6,32.9,24.8,96.2,0.1,6.5
Hyderabad,Khairatabad,27-Dec-23,0.0,18.5,33.6,26.3,96.6,0.0,6.9
Hyderabad,Khairatabad,28-Dec-23,0.0,18.1,32.8,29.2,96.2,0.1,8.6
Hyderabad,Khairatabad,29-Dec-23,0.0,18.0,32.4,38.5,95.7,1.2,9.1
Hyderabad,Khairatabad,30-Dec-23,0.0,17.9,32.2,31.1,96.6,0.2,9.2
Hyderabad,Khairatabad,31-Dec-23,0.0,17.4,32.9,30.5,91.5,0.1,5.9
Hyderabad,Maredpally,01-Dec-23,0.0,18.9,31.3,50.6,96.5,0.3,5.7
Hyderabad,Maredpally,02-Dec-23,0.0,17.4,32.6,38.7,97.7,0.0,6.2
Hyderabad,Maredpally,03-Dec-23,0.0,18.6,33.0,40.4,96.0,0.0,8.4
Hyderabad,Maredpally,04-Dec-23,0.0,21.3,32.2,46.1,83.4,0.0,7.1
Hyderabad,Maredpally,05-Dec-23,1.3,20.0,28.7,55.0,98.4,0.0,6.2
Hyderabad,Maredpally,06-Dec-23,4.1,20.0,24.7,79.4,98.8,0.1,9.6
Hyderabad,Maredpally,07-Dec-23,0.0,19.9,27.6,69.8,94.0,0.0,6.2
Hyderabad,Maredpally,08-Dec-23,0.0,15.8,26.8,67.8,100.0,0.0,4.9
Hyderabad,Maredpally,09-Dec-23,0.0,16.4,32.7,46.1,100.0,0.0,6.5
Hyderabad,Maredpally,10-Dec-23,0.0,15.4,32.8,35.5,83.6,0.0,7.8
Hyderabad,Maredpally,11-Dec-23,0.0,14.5,32.3,36.7,79.7,0.0,3.4
Hyderabad,Maredpally,12-Dec-23,0.0,14.8,31.9,34.4,82.5,0.0,4.3
Hyderabad,Maredpally,13-Dec-23,0.0,14.2,32.0,33.7,79.3,0.0,3.7
Hyderabad,Maredpally,14-Dec-23,0.0,13.8,30.5,46.9,100.0,0.0,6.9
Hyderabad,Maredpally,15-Dec-23,0.0,13.6,29.9,41.0,100.0,0.0,8.3
Hyderabad,Maredpally,16-Dec-23,0.0,16.4,30.2,42.3,100.0,1.5,6.9
Hyderabad,Maredpally,17-Dec-23,0.0,16.4,29.3,56.0,99.9,0.0,8.7
Hyderabad,Maredpally,18-Dec-23,0.0,15.4,30.1,49.2,93.3,0.0,8.7
Hyderabad,Maredpally,19-Dec-23,0.0,18.0,30.6,38.9,68.8,0.0,9.6
Hyderabad,Maredpally,20-Dec-23,0.0,13.8,30.7,38.3,83.7,0.0,7.2
Hyderabad,Maredpally,21-Dec-23,0.0,11.9,31.7,38.3,70.9,0.0,8.7
Hyderabad,Maredpally,22-Dec-23,0.0,10.9,32.1,25.5,74.1,0.0,6.8
Hyderabad,Maredpally,23-Dec-23,0.0,12.9,32.7,22.4,100.0,0.0,5.1
Hyderabad,Maredpally,24-Dec-23,0.0,14.2,29.6,40.6,100.0,0.0,7.3
Hyderabad,Maredpally,25-Dec-23,0.0,14.5,30.4,42.3,100.0,0.0,6.0
Hyderabad,Maredpally,26-Dec-23,0.0,14.4,31.4,34.3,100.0,0.0,5.9
Hyderabad,Maredpally,27-Dec-23,0.0,15.6,32.5,33.1,100.0,0.0,5.9
Hyderabad,Maredpally,28-Dec-23,0.0,15.3,31.7,41.6,100.0,0.0,3.8
Hyderabad,Maredpally,29-Dec-23,0.0,16.1,30.8,51.3,100.0,0.0,4.5
Hyderabad,Maredpally,30-Dec-23,0.0,14.6,29.9,44.3,100.0,0.0,6.6
Hyderabad,Maredpally,31-Dec-23,0.0,14.4,32.8,41.5,100.0,0.0,6.3
Hyderabad,Musheerabad,01-Dec-23,0.0,19.7,31.7,47.5,90.3,2.2,7.2
Hyderabad,Musheerabad,02-Dec-23,0.0,19.1,32.6,35.9,83.5,0.0,6.3
Hyderabad,Musheerabad,03-Dec-23,0.0,21.5,32.2,38.1,77.0,0.0,10.8
Hyderabad,Musheerabad,04-Dec-23,0.0,21.9,31.5,46.4,77.1,0.0,13.9
Hyderabad,Musheerabad,05-Dec-23,0.1,20.2,28.4,53.3,95.9,0.0,7.9
Hyderabad,Musheerabad,06-Dec-23,1.4,20.1,24.5,82.9,100.0,2.1,10.0
Hyderabad,Musheerabad,07-Dec-23,0.0,19.9,27.8,67.4,98.5,0.7,9.5
Hyderabad,Musheerabad,08-Dec-23,0.0,16.9,26.3,66.1,100.0,0.0,10.9
Hyderabad,Musheerabad,09-Dec-23,0.0,17.5,32.1,38.6,100.0,0.0,9.6
Hyderabad,Musheerabad,10-Dec-23,0.0,17.7,32.8,33.6,82.5,0.0,6.9
Hyderabad,Musheerabad,11-Dec-23,0.0,17.2,31.9,34.8,77.4,0.0,7.9
Hyderabad,Musheerabad,12-Dec-23,0.0,17.0,30.6,35.6,79.0,0.0,7.6
Hyderabad,Musheerabad,13-Dec-23,0.0,16.5,31.3,30.7,77.4,0.0,8.4
Hyderabad,Musheerabad,14-Dec-23,0.0,15.8,28.8,43.1,90.0,0.0,7.9
Hyderabad,Musheerabad,15-Dec-23,0.0,15.4,29.3,37.7,90.8,0.0,10.0
Hyderabad,Musheerabad,16-Dec-23,0.0,18.5,30.3,39.9,87.0,0.0,8.2
Hyderabad,Musheerabad,17-Dec-23,0.0,18.7,28.4,53.7,92.6,0.0,6.7
Hyderabad,Musheerabad,18-Dec-23,0.0,17.6,29.1,48.6,79.4,0.0,8.1
Hyderabad,Musheerabad,19-Dec-23,0.0,17.5,29.0,37.7,67.6,1.4,8.9
Hyderabad,Musheerabad,20-Dec-23,0.0,15.7,28.8,36.1,68.3,0.0,8.2
Hyderabad,Musheerabad,21-Dec-23,0.0,14.9,30.4,35.6,73.0,0.0,7.1
Hyderabad,Musheerabad,22-Dec-23,0.0,14.0,32.4,21.9,76.5,0.0,8.5
Hyderabad,Musheerabad,23-Dec-23,0.0,15.9,31.7,19.1,81.1,0.0,7.8
Hyderabad,Musheerabad,24-Dec-23,0.0,15.8,29.5,38.8,100.0,0.0,8.9
Hyderabad,Musheerabad,25-Dec-23,0.0,16.1,29.7,42.1,100.0,0.0,6.1
Hyderabad,Musheerabad,26-Dec-23,0.0,16.6,31.8,28.3,100.0,0.0,8.9
Hyderabad,Musheerabad,27-Dec-23,0.0,17.8,32.4,30.9,100.0,0.0,7.2
Hyderabad,Musheerabad,28-Dec-23,0.0,17.4,30.9,35.0,100.0,0.0,10.2
Hyderabad,Musheerabad,29-Dec-23,0.0,17.5,29.9,46.4,100.0,0.0,10.7
Hyderabad,Musheerabad,30-Dec-23,0.0,17.2,30.0,39.9,100.0,0.0,10.9
Hyderabad,Musheerabad,31-Dec-23,0.0,16.2,31.4,38.6,100.0,0.0,6.3
Hyderabad,Nampally,01-Dec-23,0.0,20.6,32.0,51.6,87.3,0.8,8.4
Hyderabad,Nampally,02-Dec-23,0.0,20.8,33.0,33.6,81.5,0.4,10.0
Hyderabad,Nampally,03-Dec-23,0.0,22.0,32.1,43.2,78.2,0.2,12.3
Hyderabad,Nampally,04-Dec-23,0.0,23.0,31.1,46.1,72.7,2.0,13.4
Hyderabad,Nampally,05-Dec-23,0.7,20.4,27.8,57.8,93.2,2.4,13.2
Hyderabad,Nampally,06-Dec-23,2.3,20.5,24.5,79.0,95.6,4.7,16.0
Hyderabad,Nampally,07-Dec-23,0.0,20.2,26.4,73.3,88.3,1.7,9.9
Hyderabad,Nampally,08-Dec-23,0.0,18.4,26.7,71.2,92.3,0.0,10.8
Hyderabad,Nampally,09-Dec-23,0.0,19.2,32.0,44.6,87.6,0.0,8.4
Hyderabad,Nampally,10-Dec-23,0.0,19.1,32.0,41.1,78.5,0.0,9.2
Hyderabad,Nampally,11-Dec-23,0.0,19.0,30.5,40.5,73.8,0.3,14.3
Hyderabad,Nampally,12-Dec-23,0.0,18.8,30.7,38.7,76.7,0.2,7.6
Hyderabad,Nampally,13-Dec-23,0.0,18.1,31.1,36.4,78.5,0.0,10.8
Hyderabad,Nampally,14-Dec-23,0.0,16.9,28.8,46.5,87.9,0.0,9.2
Hyderabad,Nampally,15-Dec-23,0.0,17.1,29.0,41.9,85.7,0.1,10.6
Hyderabad,Nampally,16-Dec-23,0.0,19.7,30.3,43.4,82.5,0.1,10.0
Hyderabad,Nampally,17-Dec-23,0.0,19.8,28.1,55.2,86.4,0.1,10.8
Hyderabad,Nampally,18-Dec-23,0.0,19.7,28.2,53.7,72.3,0.1,8.8
Hyderabad,Nampally,19-Dec-23,0.0,19.2,28.6,41.3,66.4,1.8,10.4
Hyderabad,Nampally,20-Dec-23,0.0,17.8,28.0,40.1,64.9,0.1,11.9
Hyderabad,Nampally,21-Dec-23,0.0,17.4,29.8,38.1,68.2,0.0,7.6
Hyderabad,Nampally,22-Dec-23,0.0,15.1,30.5,27.8,86.0,0.0,7.8
Hyderabad,Nampally,23-Dec-23,0.0,16.4,31.7,26.6,85.6,0.0,5.9
Hyderabad,Nampally,24-Dec-23,0.0,17.3,28.5,39.0,90.5,0.0,11.7
Hyderabad,Nampally,25-Dec-23,0.0,17.3,30.3,42.8,91.9,0.0,11.9
Hyderabad,Nampally,26-Dec-23,0.0,17.3,30.0,42.4,91.9,0.0,5.6
Hyderabad,Nampally,27-Dec-23,0.0,18.3,30.9,45.0,91.0,0.0,9.7
Hyderabad,Nampally,28-Dec-23,0.0,17.9,31.6,37.5,91.0,0.0,8.9
Hyderabad,Nampally,29-Dec-23,0.0,17.8,30.1,46.3,91.5,0.0,11.9
Hyderabad,Nampally,30-Dec-23,0.0,17.6,30.4,38.7,94.0,0.0,10.7
Hyderabad,Nampally,31-Dec-23,0.0,17.7,31.0,42.2,87.6,0.6,7.9
Hyderabad,Saidabad,01-Dec-23,0.0,20.3,31.5,57.3,100.0,0.8,15.7
Hyderabad,Saidabad,02-Dec-23,0.0,20.4,32.2,48.4,95.2,0.0,16.3
Hyderabad,Saidabad,03-Dec-23,0.0,20.6,32.0,50.4,90.3,0.0,15.2
Hyderabad,Saidabad,04-Dec-23,0.0,21.9,31.5,55.5,84.3,0.0,22.4
Hyderabad,Saidabad,05-Dec-23,2.5,20.4,27.7,60.0,100.0,0.4,12.2
Hyderabad,Saidabad,06-Dec-23,2.7,20.3,24.5,75.7,90.9,1.2,11.2
Hyderabad,Saidabad,07-Dec-23,0.0,20.3,26.0,68.7,100.0,0.0,12.1
Hyderabad,Saidabad,08-Dec-23,0.0,18.5,26.2,67.4,100.0,0.0,11.9
Hyderabad,Saidabad,09-Dec-23,0.0,18.2,30.9,51.9,100.0,0.0,14.7
Hyderabad,Saidabad,10-Dec-23,0.0,17.9,31.5,48.3,92.4,0.0,15.0
Hyderabad,Saidabad,11-Dec-23,0.0,17.3,31.1,46.2,85.5,0.0,11.8
Hyderabad,Saidabad,12-Dec-23,0.0,16.9,31.1,46.2,90.1,0.0,14.5
Hyderabad,Saidabad,13-Dec-23,0.0,16.9,30.7,45.4,90.1,0.0,15.3
Hyderabad,Saidabad,14-Dec-23,0.0,16.6,29.4,51.4,98.7,0.0,15.1
Hyderabad,Saidabad,15-Dec-23,0.0,16.5,29.1,50.0,95.2,0.0,24.7
Hyderabad,Saidabad,16-Dec-23,0.0,17.8,29.5,50.5,98.0,0.0,15.4
Hyderabad,Saidabad,17-Dec-23,0.0,17.9,28.2,58.2,100.0,0.1,18.9
Hyderabad,Saidabad,18-Dec-23,0.0,17.9,29.0,56.9,83.8,0.0,19.6
Hyderabad,Saidabad,19-Dec-23,0.0,17.5,28.9,50.0,73.3,0.0,19.9
Hyderabad,Saidabad,20-Dec-23,0.0,16.0,29.0,46.9,70.5,0.0,18.5
Hyderabad,Saidabad,21-Dec-23,0.0,15.5,29.5,47.4,80.1,0.0,12.1
Hyderabad,Saidabad,22-Dec-23,0.0,14.7,30.5,34.0,83.5,0.0,14.2
Hyderabad,Saidabad,23-Dec-23,0.0,16.2,31.1,34.0,92.6,0.0,13.9
Hyderabad,Saidabad,24-Dec-23,0.0,16.0,29.7,44.9,100.0,0.0,17.1
Hyderabad,Saidabad,25-Dec-23,0.0,16.3,30.7,51.4,100.0,0.0,17.4
Hyderabad,Saidabad,26-Dec-23,0.0,16.3,31.1,50.0,100.0,0.0,10.2
Hyderabad,Saidabad,27-Dec-23,0.0,17.0,30.9,52.3,100.0,0.0,12.0
Hyderabad,Saidabad,28-Dec-23,0.0,17.1,30.6,46.4,100.0,0.0,14.6
Hyderabad,Saidabad,29-Dec-23,0.0,17.0,30.5,52.5,100.0,0.0,15.5
Hyderabad,Saidabad,30-Dec-23,0.0,16.4,30.6,48.4,100.0,0.0,21.7
Hyderabad,Saidabad,31-Dec-23,0.0,16.6,31.4,48.3,100.0,0.0,14.8
Hyderabad,Secunderabad,01-Dec-23,0.0,18.6,30.9,49.6,97.0,1.4,14.1
Hyderabad,Secunderabad,02-Dec-23,0.0,18.3,32.8,35.6,94.8,2.0,14.9
Hyderabad,Secunderabad,03-Dec-23,0.0,20.0,33.2,37.7,88.5,2.2,18.1
Hyderabad,Secunderabad,04-Dec-23,0.0,22.4,31.8,47.2,78.4,3.2,14.3
Hyderabad,Secunderabad,05-Dec-23,0.7,20.3,28.9,55.3,96.7,4.4,9.3
Hyderabad,Secunderabad,06-Dec-23,3.8,20.0,24.7,83.7,97.2,3.4,14.3
Hyderabad,Secunderabad,07-Dec-23,0.0,20.1,27.7,69.0,93.4,0.3,17.4
Hyderabad,Secunderabad,08-Dec-23,0.0,16.8,27.2,67.6,98.6,0.0,12.3
Hyderabad,Secunderabad,09-Dec-23,0.0,17.1,32.5,41.1,97.5,0.0,10.2
Hyderabad,Secunderabad,10-Dec-23,0.0,16.7,32.8,38.0,90.5,0.4,13.9
Hyderabad,Secunderabad,11-Dec-23,0.0,15.8,31.5,37.3,90.0,3.3,8.1
Hyderabad,Secunderabad,12-Dec-23,0.0,15.6,31.2,38.0,92.0,1.0,11.8
Hyderabad,Secunderabad,13-Dec-23,0.0,15.4,31.3,35.0,91.5,0.1,14.5
Hyderabad,Secunderabad,14-Dec-23,0.0,14.7,30.8,42.1,96.4,0.0,14.5
Hyderabad,Secunderabad,15-Dec-23,0.0,14.7,30.7,38.3,95.4,1.8,14.3
Hyderabad,Secunderabad,16-Dec-23,0.0,17.9,30.7,40.6,93.2,2.7,13.4
Hyderabad,Secunderabad,17-Dec-23,0.0,17.9,28.9,54.8,94.3,1.4,15.0
Hyderabad,Secunderabad,18-Dec-23,0.0,17.1,29.9,47.9,80.1,0.9,15.7
Hyderabad,Secunderabad,19-Dec-23,0.0,18.5,29.3,38.8,64.4,3.5,14.7
Hyderabad,Secunderabad,20-Dec-23,0.0,15.9,30.5,35.2,68.1,1.1,10.3
Hyderabad,Secunderabad,21-Dec-23,0.0,13.9,30.4,37.0,80.4,0.0,9.4
Hyderabad,Secunderabad,22-Dec-23,0.0,13.0,31.3,25.0,85.5,0.0,11.3
Hyderabad,Secunderabad,23-Dec-23,0.0,14.2,32.0,21.6,95.2,0.0,10.9
Hyderabad,Secunderabad,24-Dec-23,0.0,15.4,29.4,39.9,98.1,0.0,13.7
Hyderabad,Secunderabad,25-Dec-23,0.0,15.8,31.0,42.8,98.1,0.0,14.1
Hyderabad,Secunderabad,26-Dec-23,0.0,15.6,31.4,31.7,98.1,0.2,9.8
Hyderabad,Secunderabad,27-Dec-23,0.0,16.9,32.3,33.7,98.1,0.0,10.5
Hyderabad,Secunderabad,28-Dec-23,0.0,16.3,32.2,37.7,98.3,0.7,14.5
Hyderabad,Secunderabad,29-Dec-23,0.0,16.5,30.9,48.1,98.1,2.4,13.3
Hyderabad,Secunderabad,30-Dec-23,0.0,15.7,30.7,42.8,97.5,0.0,14.8
Hyderabad,Secunderabad,31-Dec-23,0.0,15.1,31.9,41.5,96.8,0.6,12.7
Hyderabad,Shaikpet,01-Dec-23,0.0,19.7,32.9,46.8,91.1,3.2,9.5
Hyderabad,Shaikpet,02-Dec-23,0.0,19.8,33.5,31.6,85.9,0.8,13.5
Hyderabad,Shaikpet,03-Dec-23,0.0,20.5,33.5,34.3,79.0,0.9,11.1
Hyderabad,Shaikpet,04-Dec-23,0.0,21.6,32.6,42.7,78.1,1.1,10.2
